"TYPE","UPDATE","SIZE1","SIZE2","INTRARATE1","INTRARATE2","INTERRATE1","INTERRATE2","CONTRARIAN1","CONTRARIAN2","PREM","POSTM","TIME","DELAY","CURRENT_MICRO_H","CURRENT_MACRO_H","NEXT_MICRO_H","NEXT_MACRO_H","MICRO_I","MACRO_I","CURRENT_I","NEXT_I"
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MS","AGENT1_MS",0,0,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000,1.000000000000000,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO1_MS","AGENT1_MS",0,0,6.336356467370645,2.706428963227331,6.336356467370645,1.000000000000000,6.336356467370645,0.076501459084008,2.706428963227331,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO2_MS","AGENT1_MS",0,0,6.336356467370645,2.706428963227331,6.336356467370645,1.000000000000000,6.336356467370645,0.000000000000000,2.706428963227332,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MACRO_MS","AGENT1_MS",0,0,6.336356467370645,3.207722657133386,6.336356467370645,1.000000000000000,6.336356467370645,0.037039399542272,3.207722657133385,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"EMPTY","AGENT1_MS",0,0,6.336356467370645,0.000000000000000,6.336356467370645,1.000000000000000,6.336356467370645,0.000000000000000,0.000000000000000,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO1_MS","AGENT1_MS",0,0,6.336356467370645,3.629927504143323,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000,3.629927504143322,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO2_MS","AGENT1_MS",0,0,6.336356467370645,3.706428963227331,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000,3.706428963227335,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MACRO_MS","AGENT1_MS",0,0,6.336356467370645,4.170683257591114,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000,4.170683257591110,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO1_MESO2_MS","AGENT1_MS",0,0,6.336356467370645,6.336356467370645,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000,6.336356467370645,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO1_MESO2_MS","AGENT1_MS",0,0,6.336356467370645,5.412857926454658,6.336356467370645,1.000000000000000,6.336356467370645,0.076501459084008,5.412857926454659,1.000000000000000
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MS","AGENT1_MS",0,1,6.336356467370645,1.000000000000000,6.400067842284330,0.999999999999995,4.333957374674275,0.831339068503340,1.000000000000000,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO1_MS","AGENT1_MS",0,1,6.336356467370645,2.706428963227331,6.400067842284330,0.999999999999995,4.333957374674275,0.072407382565008,2.706428963227331,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO2_MS","AGENT1_MS",0,1,6.336356467370645,2.706428963227331,6.400067842284330,0.999999999999995,4.333957374674275,0.000045085535127,2.706428963227332,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MACRO_MS","AGENT1_MS",0,1,6.336356467370645,3.207722657133386,6.400067842284330,0.999999999999995,4.333957374674275,0.037039399542273,3.207722657133385,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"EMPTY","AGENT1_MS",0,1,6.336356467370645,0.000000000000000,6.400067842284330,0.999999999999995,4.333957374674275,0.000000000000001,0.000000000000000,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO1_MS","AGENT1_MS",0,1,6.336356467370645,3.629927504143323,6.400067842284330,0.999999999999995,4.333957374674275,0.831859624958048,3.629927504143322,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO2_MS","AGENT1_MS",0,1,6.336356467370645,3.706428963227331,6.400067842284330,0.999999999999995,4.333957374674275,0.831806978439414,3.706428963227335,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MACRO_MS","AGENT1_MS",0,1,6.336356467370645,4.170683257591114,6.400067842284330,0.999999999999995,4.333957374674275,0.832339597936776,4.170683257591110,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO1_MESO2_MS","AGENT1_MS",0,1,6.336356467370645,6.336356467370645,6.400067842284330,0.999999999999995,4.333957374674275,0.832342448686200,6.336356467370645,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO1_MESO2_MS","AGENT1_MS",0,1,6.336356467370645,5.412857926454658,6.400067842284330,0.999999999999995,4.333957374674275,0.072460328558341,5.412857926454659,0.999999999999995
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MS","AGENT1_MS",0,2,6.336356467370645,1.000000000000000,6.456983827004278,0.999999999999989,3.306236414047032,0.719219718320679,1.000000000000000,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO1_MS","AGENT1_MS",0,2,6.336356467370645,2.706428963227331,6.456983827004278,0.999999999999989,3.306236414047032,0.068682405570700,2.706428963227331,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MESO2_MS","AGENT1_MS",0,2,6.336356467370645,2.706428963227331,6.456983827004278,0.999999999999989,3.306236414047032,0.000171451767474,2.706428963227332,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"MACRO_MS","AGENT1_MS",0,2,6.336356467370645,3.207722657133386,6.456983827004278,0.999999999999989,3.306236414047032,0.037039399542273,3.207722657133385,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"EMPTY","AGENT1_MS",0,2,6.336356467370645,0.000000000000000,6.456983827004278,0.999999999999989,3.306236414047032,-0.000000000000000,0.000000000000000,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO1_MS","AGENT1_MS",0,2,6.336356467370645,3.629927504143323,6.456983827004278,0.999999999999989,3.306236414047032,0.720255489543135,3.629927504143322,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO2_MS","AGENT1_MS",0,2,6.336356467370645,3.706428963227331,6.456983827004278,0.999999999999989,3.306236414047032,0.720155889753523,3.706428963227335,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MACRO_MS","AGENT1_MS",0,2,6.336356467370645,4.170683257591114,6.456983827004278,0.999999999999989,3.306236414047032,0.721215311757578,4.170683257591110,0.999999999999990
"COMPACT_MODEL","EDGES",10,10,0.011111,0.011111,0.010000,0.010000,0.000000,0.000000,"AGENT1_MESO1_MESO2_MS","AGENT1_MS",0,2,6.336356467370645,6.336356467370645,6.456983827004278,0.999999999999989,3.306236414047032,0.721220705451552,6.336356467370645,0.999999999999990
