"TYPE","UPDATE","SIZE1","SIZE2","INTRARATE1","INTRARATE2","INTERRATE1","INTERRATE2","CONTRARIAN1","CONTRARIAN2","PREM","POSTM","TIME","DELAY","CURRENT_MICRO_H","CURRENT_MACRO_H","NEXT_MICRO_H","NEXT_MACRO_H","MICRO_I","MACRO_I","CURRENT_I","NEXT_I"
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6|7|8|","MACRO_MS",0,2,NA,NA,NA,NA,NA,0.70371279732539,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-5|6-7|8|","MACRO_MS",0,2,NA,NA,NA,NA,NA,0.406817432132745,0.851137270461684,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5-6|7|8|","MACRO_MS",0,2,NA,NA,NA,NA,NA,0.70371279732539,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,2,NA,NA,NA,NA,NA,0.754367562947004,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,2,NA,NA,NA,NA,NA,0.831449512668735,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,3,NA,NA,NA,NA,NA,0.192534886264687,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-7|8|","MACRO_MS",0,3,NA,NA,NA,NA,NA,0.119188007176324,0.256297291693618,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-7|8|","MACRO_MS",0,3,NA,NA,NA,NA,NA,0.022198598758631,0.036874506253872,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,3,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-4|5-6|7|8|","MACRO_MS",0,3,NA,NA,NA,NA,NA,0.543639731609425,1.64762017997528,NA
